TSIC,commodity code,product,unit,year,month,inventory,production,dom sale,export,total,thousand baht,month-end inv,capacity
10712,020,คุกกี้,ตัน,2017,11,324,713,734,0,734,"147,561",303,"2,546"
10712,020,คุกกี้,ตัน,2017,12,303,688,726,0,726,"220,830",264,"2,546"
10712,020,คุกกี้,ตัน,2018,1,264,599,630,0,630,"142,063",103,"2,546"
10712,020,คุกกี้,ตัน,2018,2,103,534,541,0,541,"109,928",95,"2,546"
10712,020,คุกกี้,ตัน,2018,3,95,558,554,0,554,"110,943",99,"2,546"
10712,020,คุกกี้,ตัน,2018,4,99,526,536,0,536,"111,979",88,"2,546"
10712,020,คุกกี้,ตัน,2018,5,88,602,567,0,567,"116,671",121,"2,546"
10712,020,คุกกี้,ตัน,2018,6,121,621,616,0,616,"115,966",126,"2,546"
10712,020,คุกกี้,ตัน,2018,7,126,527,523,0,523,"110,957",130,"2,546"
10712,020,คุกกี้,ตัน,2018,8,130,596,549,0,549,"109,284",178,"2,546"
10712,020,คุกกี้,ตัน,2018,9,178,586,540,0,540,"112,706",223,"2,546"
10712,020,คุกกี้,ตัน,2018,10,223,721,631,0,631,"124,524",312,"2,546"
10712,020,คุกกี้,ตัน,2018,11,312,754,667,0,667,"136,990",400,"2,546"
10712,020,คุกกี้,ตัน,2018,12,400,684,826,0,826,"243,464",259,"2,546"
10712,020,คุกกี้,ตัน,2019,1,259,607,732,0,732,"184,884",134,"2,546"
10712,020,คุกกี้,ตัน,2019,2,134,643,629,0,629,"107,983",148,"2,546"
10712,020,คุกกี้,ตัน,2019,3,148,576,571,0,571,"114,677",153,"2,546"
10712,020,คุกกี้,ตัน,2019,4,153,522,534,0,534,"109,211",141,"2,546"
10712,020,คุกกี้,ตัน,2019,5,141,607,642,0,642,"120,645",104,"2,546"
10712,020,คุกกี้,ตัน,2019,6,104,613,619,0,619,"109,968",103,"2,546"
10712,020,คุกกี้,ตัน,2019,7,103,557,552,0,552,"113,505",108,"2,546"
10712,020,คุกกี้,ตัน,2019,8,108,522,511,0,511,"106,508",119,"2,546"
10712,020,คุกกี้,ตัน,2019,9,119,600,568,0,568,"114,032",151,"2,546"
10712,020,คุกกี้,ตัน,2019,10,151,763,740,0,740,"194,238",176,"2,546"
10712,020,คุกกี้,ตัน,2019,11,176,741,804,0,804,"213,724",265,"2,546"
10712,020,คุกกี้,ตัน,2019,12,265,530,585,21,606,"215,460",188,"2,546"
10712,020,คุกกี้,ตัน,2020,1,188,261,244,7,251,"45,945",196,"2,546"
10712,020,คุกกี้,ตัน,2020,2,196,270,290,0,290,"46,738",176,"2,546"
10712,020,คุกกี้,ตัน,2020,3,176,261,277,16,293,"67,285",143,"2,546"
10712,020,คุกกี้,ตัน,2020,4,143,203,194,9,203,"46,976",143,"2,546"
10712,020,คุกกี้,ตัน,2020,5,143,186,213,3,216,"46,846",114,"2,546"
10712,020,คุกกี้,ตัน,2020,6,114,238,223,8,231,"39,392",120,"2,546"
10712,020,คุกกี้,ตัน,2020,7,120,270,276,1,277,"46,339",113,"2,546"
10712,020,คุกกี้,ตัน,2020,8,113,196,206,4,210,"41,662",100,"2,546"
10712,020,คุกกี้,ตัน,2020,9,100,398,262,14,276,"47,802",222,"2,546"
10712,020,คุกกี้,ตัน,2020,10,222,612,410,16,426,"152,264",407,"2,546"
10712,020,คุกกี้,ตัน,2020,11,407,550,715,31,746,"269,949",210,"2,546"
10712,020,คุกกี้,ตัน,2020,12,210,430,538,6,544,"161,082",97,"2,546"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2016,1,"2,945","7,668","6,175","1,755","7,930","781,880","2,905","9,953"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2016,2,"2,905","7,199","5,631","1,555","7,186","696,582","3,315","9,953"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2016,3,"3,315","8,121","5,851","1,954","7,805","834,543","3,821","9,953"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2016,4,"3,821","6,562","5,538","1,710","7,248","789,027","3,227","9,953"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2016,5,"3,227","7,311","5,857","2,010","7,867","823,971","2,631","9,953"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2016,6,"2,631","7,861","5,677","2,206","7,883","824,953","2,595","9,953"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2016,7,"2,595","8,472","6,469","2,006","8,474","893,676","2,532","9,953"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2016,8,"2,532","8,772","6,817","2,174","8,991","916,819","2,282","9,953"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2016,9,"2,282","9,040","6,702","2,162","8,864","908,945","2,438","9,953"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2016,10,"2,438","9,433","6,752","2,780","9,532","946,455","2,319","9,953"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2016,11,"2,319","9,562","6,827","2,348","9,175","886,195","2,650","9,953"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2016,12,"2,650","9,836","7,339","2,303","9,642","929,829","2,825","9,953"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2017,1,"2,825","9,275","7,133","2,027","9,160","900,692","3,231","9,953"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2017,2,"3,231","8,683","6,084","2,039","8,124","831,009","3,469","9,953"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2017,3,"3,469","8,510","6,133","2,186","8,319","904,046","3,650","9,953"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2017,4,"3,650","7,941","6,303","1,921","8,224","898,149","3,363","9,953"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2017,5,"3,363","9,173","6,478","2,433","8,911","946,896","3,618","9,953"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2017,6,"3,618","8,808","6,166","2,503","8,669","921,002","3,743","9,953"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2017,7,"3,743","9,257","7,160","2,561","9,721","1,014,714","3,271","9,953"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2017,8,"3,271","10,308","7,038","2,605","9,643","1,007,855","3,937","9,953"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2017,9,"3,937","9,530","7,164","2,749","9,913","998,937","3,561","9,953"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2017,10,"3,561","10,233","6,985","2,881","9,867","1,028,509","3,915","9,953"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2017,11,"3,915","10,278","7,808","2,504","10,312","1,056,356","3,853","9,953"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2017,12,"3,853","9,581","7,701","2,375","10,076","1,053,753","3,345","9,953"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2018,1,"3,345","9,608","7,819","2,160","9,979","973,315","2,968","9,953"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2018,2,"2,968","9,540","6,483","2,178","8,661","876,550","3,863","10,553"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2018,3,"3,863","9,357","6,791","2,353","9,144","941,875","4,085","10,553"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2018,4,"4,085","8,253","6,387","1,780","8,168","904,143","3,653","10,553"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2018,5,"3,653","9,891","6,655","2,563","9,218","974,102","4,315","10,553"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2018,6,"4,315","9,056","7,005","2,271","9,277","989,247","4,089","10,553"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2018,7,"4,089","9,195","7,649","2,102","9,751","1,039,357","3,515","10,553"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2018,8,"3,515","9,835","8,198","2,089","10,287","1,080,270","3,061","10,553"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2018,9,"3,061","9,921","7,493","1,953","9,446","994,832","3,503","10,553"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2018,10,"3,503","10,396","7,774","2,602","10,376","1,088,753","3,498","10,553"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2018,11,"3,498","10,661","8,379","2,229","10,608","1,088,143","3,520","10,553"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2018,12,"3,520","10,233","7,804","2,511","10,316","1,020,145","3,414","10,553"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2019,1,"3,414","10,116","8,393","1,952","10,346","1,043,069","3,601","10,553"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2019,2,"3,601","8,858","6,770","1,848","8,618","895,213","3,802","10,553"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2019,3,"3,802","9,145","6,446","2,224","8,671","972,850","4,250","10,553"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2019,4,"4,250","8,671","6,464","1,701","8,166","930,718","4,735","10,553"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2019,5,"4,735","8,778","6,991","2,310","9,301","1,019,041","4,194","10,553"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2019,6,"4,194","8,447","6,737","2,256","8,994","1,007,024","3,619","10,553"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2019,7,"3,619","9,776","7,306","2,465","9,771","1,086,995","3,605","10,553"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2019,8,"3,605","10,514","7,653","2,486","10,138","1,118,182","3,960","10,553"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2019,9,"3,960","10,301","7,679","2,434","10,113","1,089,631","4,128","10,553"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2019,10,"4,128","10,626","7,691","2,698","10,389","1,123,458","4,330","10,553"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2019,11,"4,330","9,763","7,820","2,558","10,378","1,091,156","3,692","10,553"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2019,12,"3,692","9,008","7,724","2,287","10,011","1,065,339","2,655","10,553"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2020,1,"2,655","9,280","7,234","2,000","9,234","964,609","2,689","10,553"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2020,2,"2,689","9,371","6,908","2,218","9,126","1,049,540","2,913","10,553"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2020,3,"2,913","8,924","6,671","2,501","9,172","1,079,870","2,639","10,553"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2020,4,"2,639","8,055","5,889","2,357","8,246","963,463","2,435","10,553"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2020,5,"2,435","8,120","5,880","2,142","8,022","979,560","2,496","10,553"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2020,6,"2,496","8,770","6,612","2,232","8,844","1,030,467","2,396","10,553"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2020,7,"2,396","9,332","7,400","2,031","9,431","1,105,500","2,263","10,553"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2020,8,"2,263","10,237","7,073","2,381","9,454","1,098,547","2,993","10,553"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2020,9,"2,993","9,996","7,092","2,650","9,743","1,028,226","3,232","10,553"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2020,10,"3,232","10,129","7,421","2,379","9,800","1,108,379","3,527","10,553"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2020,11,"3,527","10,416","7,890","2,416","10,306","1,118,795","3,635","10,553"
10712,030,ขนมปังกรอบ/แครกเกอร์/บิสกิต,ตัน,2020,12,"3,635","9,666","7,557","1,908","9,464","1,074,229","3,821","10,553"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2016,1,628,"1,725","1,763",41,"1,804","311,682",550,"3,448"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2016,2,550,"1,682","1,638",47,"1,685","304,620",544,"3,451"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2016,3,544,"1,929","1,775",72,"1,847","345,339",626,"3,469"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2016,4,626,"1,572","1,546",53,"1,600","289,085",640,"3,434"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2016,5,640,"1,610","1,561",47,"1,608","300,696",640,"3,462"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2016,6,640,"1,594","1,452",66,"1,518","281,514",714,"3,475"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2016,7,714,"1,948","2,008",46,"2,054","348,375",608,"3,451"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2016,8,608,"2,674","2,695",35,"2,730","456,639",554,"3,452"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2016,9,554,"2,177","1,939",55,"1,994","337,888",741,"3,460"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2016,10,741,"1,751","1,657",45,"1,701","337,161",789,"3,461"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2016,11,789,"1,779","1,921",40,"1,961","330,270",604,"3,439"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2016,12,604,"1,789","1,843",41,"1,883","364,358",501,"3,437"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2017,1,501,"2,147","1,921",40,"1,961","343,917",661,"3,441"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2017,2,661,"2,001","1,930",32,"1,963","323,910",723,"3,429"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2017,3,723,"1,926","1,860",50,"1,911","347,726",737,"3,456"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2017,4,737,"1,529","1,301",40,"1,341","302,014",924,"3,429"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2017,5,924,"1,671","1,893",41,"1,934","318,765",659,"3,462"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2017,6,659,"1,621","1,580",58,"1,638","307,866",644,"3,460"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2017,7,644,"1,538","1,641",45,"1,686","315,478",495,"3,442"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2017,8,495,"2,233","1,984",57,"2,041","366,477",689,"3,457"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2017,9,689,"1,907","1,878",38,"1,916","362,017",682,"3,452"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2017,10,682,"1,806","1,790",58,"1,848","343,629",644,"3,451"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2017,11,644,"1,848","1,783",48,"1,831","361,430",661,"3,451"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2017,12,661,"1,661","1,787",52,"1,839","363,662",482,"3,438"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2018,1,482,"2,239","2,002",62,"2,064","382,918",656,"3,462"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2018,2,656,"1,669","1,609",69,"1,678","315,559",641,"3,467"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2018,3,641,"1,868","1,754",51,"1,805","338,577",702,"3,468"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2018,4,702,"1,542","1,114",42,"1,156","262,314","1,088","3,434"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2018,5,"1,088","1,767","2,485",50,"2,535","434,045",321,"3,446"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2018,6,321,"1,769","1,716",54,"1,770","329,491",319,"3,459"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2018,7,319,"1,616","1,557",56,"1,613","319,407",322,"3,458"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2018,8,322,"1,653","1,589",60,"1,649","318,425",324,"3,454"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2018,9,324,"1,610","1,526",53,"1,579","307,834",351,"3,433"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2018,10,351,"1,814","1,816",50,"1,865","354,225",298,"3,456"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2018,11,298,"1,754","1,626",58,"1,683","328,976",366,"3,471"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2018,12,366,"1,425","1,483",42,"1,525","321,571",265,"3,465"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2019,1,265,"1,324","1,265",58,"1,323","282,316",301,"3,474"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2019,2,301,"1,518","1,458",42,"1,500","287,792",314,"3,449"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2019,3,314,"1,590","1,459",62,"1,520","298,968",381,"3,454"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2019,4,381,"1,402","1,454",34,"1,488","299,206",294,"3,432"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2019,5,294,"1,672","1,607",65,"1,673","319,773",302,"3,471"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2019,6,302,"1,588","1,501",65,"1,565","323,836",321,"3,457"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2019,7,321,"1,640","1,646",41,"1,688","339,502",255,"3,449"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2019,8,255,"1,709","1,593",56,"1,649","331,308",313,"3,437"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2019,9,313,"1,591","1,504",48,"1,553","314,114",351,"3,437"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2019,10,351,"1,710","1,643",58,"1,701","337,033",357,"3,449"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2019,11,357,"1,566","1,514",68,"1,582","316,421",336,"3,465"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2019,12,336,"1,510","1,484",69,"1,553","325,271",298,"3,450"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2020,1,298,"1,842","1,746",60,"1,806","322,334",341,"3,453"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2020,2,341,"1,400","1,347",50,"1,398","279,119",342,"3,454"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2020,3,342,"1,534","1,466",62,"1,527","292,498",347,"3,451"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2020,4,347,"1,331","1,317",57,"1,375","262,727",299,"3,447"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2020,5,299,"1,300","1,198",73,"1,270","262,052",329,"3,440"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2020,6,329,"1,736","1,688",69,"1,757","322,358",309,"3,444"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2020,7,309,"1,610","1,546",69,"1,615","308,253",290,"3,447"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2020,8,290,"1,596","1,467",68,"1,535","301,582",340,"3,452"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2020,9,340,"1,688","1,568",73,"1,642","301,447",383,"3,472"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2020,10,383,"1,697","1,571",76,"1,647","314,669",426,"3,477"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2020,11,426,"1,552","1,530",75,"1,605","315,742",376,"3,458"
10712,040,ขนมอบกรอบอื่น ๆ (ข้าวโพดอบกรอบ ข้าวเกรียบกุ้ง ฯลฯ),ตัน,2020,12,376,"1,575","1,510",63,"1,573","327,976",378,"3,447"
10721,010,น้ำตาลทรายดิบ,ตัน,2016,1,"1,808,458","2,028,199","49,599","299,852","349,451","3,919,207","3,423,720","3,313,946"
10721,010,น้ำตาลทรายดิบ,ตัน,2016,2,"3,423,720","2,277,787","28,042","422,899","450,941","5,209,481","5,262,009","3,360,446"
10721,010,น้ำตาลทรายดิบ,ตัน,2016,3,"5,262,009","1,144,834","32,251","650,284","682,535","7,414,970","5,552,548","3,360,446"
10721,010,น้ำตาลทรายดิบ,ตัน,2016,4,"5,552,548","136,415","74,434","224,984","299,418","3,339,512","4,622,092","3,360,446"
10721,010,น้ำตาลทรายดิบ,ตัน,2016,5,"4,622,092",454,"29,852","393,405","423,257","4,975,710","3,641,067","3,360,446"
10721,010,น้ำตาลทรายดิบ,ตัน,2016,6,"3,641,067",0,"42,716","369,710","412,427","4,739,187","2,786,851","3,360,446"
10721,010,น้ำตาลทรายดิบ,ตัน,2016,7,"2,786,851",0,"65,122","157,736","222,858","2,785,088","2,161,712","3,360,446"
10721,010,น้ำตาลทรายดิบ,ตัน,2016,8,"2,161,712",0,"106,789","268,759","375,548","4,513,516","1,642,596","3,360,446"
10721,010,น้ำตาลทรายดิบ,ตัน,2016,9,"1,642,596",0,"113,167","170,338","283,505","3,521,162","1,162,393","3,360,446"
10721,010,น้ำตาลทรายดิบ,ตัน,2016,10,"1,162,393",0,"90,414","259,014","349,428","4,529,755","732,128","3,360,446"
10721,010,น้ำตาลทรายดิบ,ตัน,2016,11,"732,128",0,"8,361","136,613","144,973","1,862,152","566,216","3,360,446"
10721,010,น้ำตาลทรายดิบ,ตัน,2016,12,"566,216","934,797","18,926","73,664","92,590","1,202,253","1,322,952","3,386,446"
10721,010,น้ำตาลทรายดิบ,ตัน,2017,1,"1,322,952","1,945,246","17,957","237,627","255,584","3,959,778","2,927,657","3,477,346"
10721,010,น้ำตาลทรายดิบ,ตัน,2017,2,"2,927,657","2,438,193","58,721","235,676","294,396","4,589,764","5,048,421","3,477,346"
10721,010,น้ำตาลทรายดิบ,ตัน,2017,3,"5,048,421","1,523,899","68,051","442,355","510,406","8,034,538","5,980,186","3,477,346"
10721,010,น้ำตาลทรายดิบ,ตัน,2017,4,"5,980,186","210,156","73,990","492,610","566,600","8,621,660","4,921,541","3,477,346"
10721,010,น้ำตาลทรายดิบ,ตัน,2017,5,"4,921,541","3,705","74,468","407,444","481,912","7,440,158","3,747,271","3,477,346"
10721,010,น้ำตาลทรายดิบ,ตัน,2017,6,"3,747,271",0,"61,017","291,265","352,282","5,332,219","2,969,927","3,477,346"
10721,010,น้ำตาลทรายดิบ,ตัน,2017,7,"2,969,927",0,"78,007","278,356","356,363","5,304,928","2,263,125","3,477,346"
